datetime,pm10,pm2_5,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month
2023-04-13 04:00:00,16.4,13.4,14.4,1.9,52.0,4,3,4
2023-04-13 05:00:00,15.0,12.5,14.7,1.9,51.0,5,3,4
2023-04-13 06:00:00,15.6,12.8,16.1,2.0,47.0,6,3,4
2023-04-13 07:00:00,16.3,12.7,17.7,2.2,43.0,7,3,4
2023-04-13 08:00:00,16.8,13.4,24.0,2.3,39.0,8,3,4
2023-04-13 09:00:00,16.4,12.9,22.0,2.1,43.0,9,3,4
2023-04-13 10:00:00,15.1,12.8,21.5,2.2,44.0,10,3,4
2023-04-13 11:00:00,17.5,13.6,19.8,2.1,54.0,11,3,4
2023-04-13 12:00:00,13.1,9.7,17.9,1.9,52.0,12,3,4
2023-04-13 13:00:00,13.3,9.4,20.0,1.9,48.0,13,3,4
2023-04-13 14:00:00,13.3,10.7,18.6,2.1,52.0,14,3,4
2023-04-13 15:00:00,12.8,8.9,17.8,2.1,54.0,15,3,4
2023-04-13 16:00:00,11.5,8.1,16.3,1.8,57.0,16,3,4
2023-04-13 17:00:00,12.0,8.3,17.4,2.1,61.0,17,3,4
2023-04-13 18:00:00,12.3,8.5,17.1,2.1,62.0,18,3,4
2023-04-13 19:00:00,11.1,8.6,19.6,2.5,58.0,19,3,4
2023-04-13 20:00:00,9.7,8.0,20.7,2.5,60.0,20,3,4
2023-04-13 21:00:00,11.0,8.6,21.3,2.6,61.0,21,3,4
2023-04-13 22:00:00,10.9,8.9,18.5,2.8,55.0,22,3,4
2023-04-13 23:00:00,10.5,8.6,18.5,2.6,58.0,23,3,4
2023-04-14 00:00:00,9.1,7.8,14.3,2.2,61.0,0,4,4
2023-04-14 01:00:00,9.0,7.1,12.7,1.9,61.0,1,4,4
2023-04-14 02:00:00,8.8,6.5,11.6,2.2,59.0,2,4,4
2023-04-14 03:00:00,7.8,6.5,12.9,2.3,51.0,3,4,4
2023-04-14 04:00:00,6.6,5.9,12.5,2.5,53.0,4,4,4
2023-04-14 05:00:00,5.9,5.4,10.8,2.0,55.0,5,4,4
2023-04-14 06:00:00,5.8,5.1,11.7,1.8,58.0,6,4,4
2023-04-14 07:00:00,6.4,5.5,14.8,1.9,51.0,7,4,4
2023-04-14 08:00:00,7.0,5.7,20.5,2.1,45.0,8,4,4
2023-04-14 09:00:00,8.3,4.5,23.8,1.8,39.0,9,4,4
2023-04-14 10:00:00,7.2,4.9,22.9,1.6,40.0,10,4,4
2023-04-14 11:00:00,7.3,4.7,21.2,1.4,49.0,11,4,4
2023-04-14 12:00:00,7.4,5.5,20.4,1.3,58.0,12,4,4
2023-04-14 13:00:00,6.8,5.0,16.7,1.6,71.0,13,4,4
2023-04-14 14:00:00,6.3,5.2,13.0,1.5,76.0,14,4,4
2023-04-14 15:00:00,7.3,5.5,10.4,1.6,84.0,15,4,4
2023-04-14 16:00:00,6.8,5.4,10.4,1.8,87.0,16,4,4
2023-04-14 17:00:00,7.6,5.4,9.5,2.3,86.0,17,4,4
2023-04-14 18:00:00,7.3,6.0,9.3,2.4,91.0,18,4,4
2023-04-14 19:00:00,7.8,7.6,12.4,2.5,86.0,19,4,4
2023-04-14 20:00:00,8.4,7.1,19.8,2.7,82.0,20,4,4
2023-04-14 21:00:00,9.1,6.4,17.4,2.3,85.0,21,4,4
2023-04-14 22:00:00,7.2,5.7,21.3,2.8,77.0,22,4,4
2023-04-14 23:00:00,7.9,6.7,20.2,2.9,68.0,23,4,4
2023-04-15 00:00:00,7.5,7.4,22.0,4.2,62.0,0,5,4
2023-04-15 01:00:00,7.9,6.8,21.7,3.7,55.0,1,5,4
2023-04-15 02:00:00,9.7,8.7,23.6,3.6,49.0,2,5,4
2023-04-15 03:00:00,12.6,10.3,27.0,2.9,47.0,3,5,4
2023-04-15 04:00:00,14.4,11.7,27.8,2.7,39.0,4,5,4
2023-04-15 05:00:00,14.7,11.5,27.9,2.3,29.0,5,5,4
2023-04-15 06:00:00,15.0,12.5,29.6,2.1,22.0,6,5,4
2023-04-15 07:00:00,15.6,12.8,40.4,2.6,17.0,7,5,4
2023-04-15 08:00:00,14.8,12.0,36.9,2.7,16.0,8,5,4
2023-04-15 09:00:00,18.4,14.0,33.9,2.8,22.0,9,5,4
2023-04-15 10:00:00,19.2,14.5,30.9,2.6,30.0,10,5,4
2023-04-15 11:00:00,20.1,14.7,24.5,2.9,48.0,11,5,4
2023-04-15 12:00:00,20.0,14.0,20.9,2.9,54.0,12,5,4
2023-04-15 13:00:00,19.2,13.2,16.5,2.8,62.0,13,5,4
2023-04-15 14:00:00,17.6,11.3,14.4,2.7,71.0,14,5,4
2023-04-15 15:00:00,17.3,11.1,12.3,2.8,79.0,15,5,4
2023-04-15 16:00:00,15.2,10.9,11.6,2.8,84.0,16,5,4
2023-04-15 17:00:00,14.0,9.3,11.0,2.9,87.0,17,5,4
2023-04-15 18:00:00,13.4,10.4,12.4,2.9,86.0,18,5,4
2023-04-15 19:00:00,13.4,8.9,12.8,3.0,78.0,19,5,4
2023-04-15 20:00:00,15.6,11.0,22.0,3.6,72.0,20,5,4
2023-04-15 21:00:00,14.8,10.9,21.1,3.2,72.0,21,5,4
2023-04-15 22:00:00,14.6,10.9,23.7,3.3,68.0,22,5,4
2023-04-15 23:00:00,16.3,14.1,28.0,2.9,65.0,23,5,4
2023-04-16 00:00:00,16.4,14.3,23.8,3.1,64.0,0,6,4
2023-04-16 01:00:00,13.1,11.8,24.6,2.6,60.0,1,6,4
2023-04-16 02:00:00,14.8,11.3,22.3,2.6,54.0,2,6,4
2023-04-16 03:00:00,16.4,12.2,25.5,2.5,45.0,3,6,4
2023-04-16 04:00:00,16.5,12.8,23.8,2.3,46.0,4,6,4
2023-04-16 05:00:00,18.1,12.8,20.0,2.3,46.0,5,6,4
2023-04-16 06:00:00,17.6,12.8,18.5,2.4,50.0,6,6,4
2023-04-16 07:00:00,17.5,13.5,24.7,2.6,32.0,7,6,4
2023-04-16 08:00:00,18.1,15.3,28.5,2.6,30.0,8,6,4
2023-04-16 09:00:00,16.9,12.2,26.7,2.6,28.0,9,6,4
2023-04-16 10:00:00,15.3,11.4,22.6,2.7,40.0,10,6,4
2023-04-16 11:00:00,15.1,11.2,20.0,2.3,55.0,11,6,4
2023-04-16 12:00:00,15.4,11.8,14.3,2.2,69.0,12,6,4
2023-04-16 13:00:00,14.9,11.1,11.5,2.2,76.0,13,6,4
2023-04-16 14:00:00,12.4,10.1,10.8,2.5,80.0,14,6,4
2023-04-16 15:00:00,12.9,8.5,10.4,2.4,82.0,15,6,4
2023-04-16 16:00:00,11.4,7.9,9.5,2.2,86.0,16,6,4
2023-04-16 17:00:00,11.5,7.2,9.9,2.4,89.0,17,6,4
2023-04-16 18:00:00,11.7,7.8,12.0,2.4,88.0,18,6,4
2023-04-16 19:00:00,11.4,7.9,12.4,2.5,87.0,19,6,4
2023-04-16 20:00:00,10.7,8.9,15.6,2.5,86.0,20,6,4
2023-04-16 21:00:00,11.9,9.5,19.5,2.4,84.0,21,6,4
2023-04-16 22:00:00,11.6,9.8,20.6,2.4,77.0,22,6,4
2023-04-16 23:00:00,11.6,10.0,22.3,2.5,72.0,23,6,4
2023-04-17 00:00:00,14.2,12.8,22.5,2.5,67.0,0,0,4
2023-04-17 01:00:00,13.3,13.4,23.6,2.6,61.0,1,0,4
2023-04-17 02:00:00,12.5,15.1,20.8,2.5,50.0,2,0,4
2023-04-17 03:00:00,12.6,17.2,20.0,2.5,46.0,3,0,4
2023-04-17 04:00:00,12.2,16.2,19.7,2.1,47.0,4,0,4
2023-04-17 05:00:00,13.0,13.8,20.8,2.5,44.0,5,0,4
2023-04-17 06:00:00,15.5,15.5,24.7,2.5,41.0,6,0,4
2023-04-17 07:00:00,15.5,16.3,29.5,2.5,24.0,7,0,4
2023-04-17 08:00:00,18.5,17.9,42.5,2.4,23.0,8,0,4
2023-04-17 09:00:00,18.4,15.8,44.4,3.0,16.0,9,0,4
2023-04-17 10:00:00,17.9,13.7,41.7,3.8,30.0,10,0,4
2023-04-17 11:00:00,17.0,13.7,35.8,3.3,46.0,11,0,4
2023-04-17 12:00:00,18.4,13.7,25.5,2.6,65.0,12,0,4
2023-04-17 13:00:00,16.3,11.7,18.5,2.5,71.0,13,0,4
2023-04-17 14:00:00,17.1,10.8,14.4,1.8,82.0,14,0,4
2023-04-17 15:00:00,14.8,9.9,10.7,1.6,84.0,15,0,4
2023-04-17 16:00:00,13.1,9.3,9.4,1.9,91.0,16,0,4
2023-04-17 17:00:00,11.3,8.2,9.6,1.8,93.0,17,0,4
2023-04-17 18:00:00,10.7,8.4,10.7,1.8,84.0,18,0,4
2023-04-17 19:00:00,10.8,7.9,13.2,1.8,82.0,19,0,4
2023-04-17 20:00:00,10.3,9.5,16.8,2.1,76.0,20,0,4
2023-04-17 21:00:00,10.2,9.3,26.0,2.0,69.0,21,0,4
2023-04-17 22:00:00,10.3,9.6,30.8,2.3,66.0,22,0,4
2023-04-17 23:00:00,11.5,10.4,35.5,2.4,57.0,23,0,4
2023-04-18 00:00:00,11.3,9.9,40.6,2.9,44.0,0,1,4
2023-04-18 01:00:00,12.2,11.1,42.1,3.3,29.0,1,1,4
2023-04-18 02:00:00,15.7,14.5,36.5,3.1,21.0,2,1,4
2023-04-18 03:00:00,19.5,15.2,39.4,3.3,22.0,3,1,4
2023-04-18 04:00:00,18.7,15.5,34.5,3.6,22.0,4,1,4
2023-04-18 05:00:00,18.0,16.1,29.4,3.3,23.0,5,1,4
2023-04-18 06:00:00,17.8,16.2,35.0,3.1,21.0,6,1,4
2023-04-18 07:00:00,19.3,15.7,40.2,3.3,13.0,7,1,4
2023-04-18 08:00:00,21.5,18.3,47.3,2.9,16.0,8,1,4
2023-04-18 09:00:00,23.7,20.0,51.0,4.2,15.0,9,1,4
2023-04-18 10:00:00,21.9,17.5,41.3,4.5,24.0,10,1,4
2023-04-18 11:00:00,22.3,17.0,36.2,4.0,30.0,11,1,4
2023-04-18 12:00:00,21.1,15.3,31.2,3.0,53.0,12,1,4
2023-04-18 13:00:00,19.2,13.0,22.6,3.2,66.0,13,1,4
2023-04-18 14:00:00,18.8,13.0,18.4,2.9,78.0,14,1,4
2023-04-18 15:00:00,17.3,12.4,14.2,2.5,88.0,15,1,4
2023-04-18 16:00:00,17.3,12.6,14.4,2.7,98.0,16,1,4
2023-04-18 17:00:00,17.0,13.2,13.5,2.6,100.0,17,1,4
2023-04-18 18:00:00,17.1,13.7,14.0,2.1,98.0,18,1,4
2023-04-18 19:00:00,16.7,14.6,15.0,2.2,98.0,19,1,4
2023-04-18 20:00:00,17.6,16.7,21.9,2.4,93.0,20,1,4
2023-04-18 21:00:00,19.1,20.2,27.6,2.5,79.0,21,1,4
2023-04-18 22:00:00,19.3,18.2,36.2,2.5,69.0,22,1,4
2023-04-18 23:00:00,20.6,19.1,37.1,3.2,57.0,23,1,4
2023-04-19 00:00:00,20.0,20.3,42.8,2.8,51.0,0,2,4
2023-04-19 01:00:00,23.6,19.6,41.8,2.9,37.0,1,2,4
2023-04-19 02:00:00,26.4,22.9,35.9,2.9,38.0,2,2,4
2023-04-19 03:00:00,28.4,26.4,39.8,2.5,32.0,3,2,4
2023-04-19 04:00:00,29.2,20.9,36.7,2.4,34.0,4,2,4
2023-04-19 05:00:00,26.8,21.1,32.5,2.6,35.0,5,2,4
2023-04-19 06:00:00,25.1,20.4,32.4,2.6,29.0,6,2,4
2023-04-19 07:00:00,23.8,17.3,40.5,2.2,20.0,7,2,4
2023-04-19 08:00:00,24.7,18.9,43.9,2.9,19.0,8,2,4
2023-04-19 09:00:00,25.9,18.3,51.2,3.2,25.0,9,2,4
2023-04-19 10:00:00,24.7,19.9,36.0,3.5,28.0,10,2,4
2023-04-19 11:00:00,26.3,17.1,28.6,3.2,46.0,11,2,4
2023-04-19 12:00:00,24.5,15.7,22.4,3.2,62.0,12,2,4
2023-04-19 13:00:00,23.0,14.9,17.2,3.0,70.0,13,2,4
2023-04-19 14:00:00,22.0,15.3,14.6,2.2,80.0,14,2,4
2023-04-19 15:00:00,20.7,11.9,12.9,2.0,89.0,15,2,4
2023-04-19 16:00:00,20.8,10.7,11.5,2.0,98.0,16,2,4
2023-04-19 17:00:00,17.8,9.3,11.5,2.3,101.0,17,2,4
2023-04-19 18:00:00,16.8,8.9,12.7,2.2,105.0,18,2,4
2023-04-19 19:00:00,15.0,8.9,12.6,2.4,100.0,19,2,4
2023-04-19 20:00:00,14.7,10.9,15.1,3.4,100.0,20,2,4
2023-04-19 21:00:00,17.9,11.8,24.3,3.4,84.0,21,2,4
2023-04-19 22:00:00,18.0,13.4,22.7,3.2,79.0,22,2,4
2023-04-19 23:00:00,19.0,13.7,26.0,2.7,76.0,23,2,4
2023-04-20 00:00:00,18.7,14.9,17.0,2.3,74.0,0,3,4
2023-04-20 01:00:00,17.9,15.0,13.4,2.0,77.0,1,3,4
2023-04-20 02:00:00,16.8,13.4,11.9,2.2,73.0,2,3,4
2023-04-20 03:00:00,15.4,12.7,10.5,1.8,72.0,3,3,4
2023-04-20 04:00:00,11.6,10.1,9.3,1.9,69.0,4,3,4
2023-04-20 05:00:00,10.5,8.2,9.3,1.9,63.0,5,3,4
2023-04-20 06:00:00,10.8,9.7,9.8,1.8,60.0,6,3,4
2023-04-20 07:00:00,10.8,9.5,12.7,1.9,57.0,7,3,4
2023-04-20 08:00:00,10.9,9.8,16.3,2.0,56.0,8,3,4
2023-04-20 09:00:00,10.7,9.6,15.2,1.7,54.0,9,3,4
2023-04-20 10:00:00,12.5,10.0,16.0,1.6,51.0,10,3,4
2023-04-20 11:00:00,13.4,12.1,15.7,1.5,49.0,11,3,4
2023-04-20 12:00:00,13.1,11.0,14.7,1.4,50.0,12,3,4
2023-04-20 13:00:00,14.1,12.3,15.2,1.5,52.0,13,3,4
2023-04-20 14:00:00,14.4,12.3,16.8,1.7,53.0,14,3,4
2023-04-20 15:00:00,13.5,12.1,15.6,1.7,56.0,15,3,4
2023-04-20 16:00:00,12.4,9.7,15.8,1.5,59.0,16,3,4
2023-04-20 17:00:00,11.8,11.3,17.8,1.5,59.0,17,3,4
2023-04-20 18:00:00,12.0,11.2,17.1,1.5,61.0,18,3,4
2023-04-20 19:00:00,12.1,11.3,17.3,1.7,64.0,19,3,4
2023-04-20 20:00:00,13.4,10.8,18.2,1.8,63.0,20,3,4
2023-04-20 21:00:00,13.6,11.2,17.3,1.8,63.0,21,3,4
2023-04-20 22:00:00,14.4,12.0,15.6,1.7,61.0,22,3,4
2023-04-20 23:00:00,13.2,12.4,14.7,1.4,58.0,23,3,4
2023-04-21 00:00:00,13.9,12.1,12.2,1.3,57.0,0,4,4
2023-04-21 01:00:00,13.3,12.3,10.8,1.3,57.0,1,4,4
2023-04-21 02:00:00,13.4,11.8,9.3,0.8,58.0,2,4,4
2023-04-21 03:00:00,11.3,10.5,8.5,1.1,55.0,3,4,4
2023-04-21 04:00:00,11.1,10.2,8.2,1.0,54.0,4,4,4
2023-04-21 05:00:00,10.5,9.7,8.1,1.3,55.0,5,4,4
2023-04-21 06:00:00,11.3,9.8,9.0,1.7,51.0,6,4,4
2023-04-21 07:00:00,12.1,12.4,12.7,1.7,45.0,7,4,4
2023-04-21 08:00:00,14.5,13.0,15.7,1.7,45.0,8,4,4
2023-04-21 09:00:00,13.7,12.9,19.2,1.6,45.0,9,4,4
2023-04-21 10:00:00,13.7,10.9,23.2,1.7,41.0,10,4,4
2023-04-21 11:00:00,15.3,12.1,23.8,1.6,41.0,11,4,4
2023-04-21 12:00:00,15.0,12.8,23.5,1.4,46.0,12,4,4
2023-04-21 13:00:00,14.8,12.6,22.4,1.7,50.0,13,4,4
2023-04-21 14:00:00,14.9,12.7,19.6,1.7,57.0,14,4,4
2023-04-21 15:00:00,14.1,11.8,18.0,2.1,67.0,15,4,4
2023-04-21 16:00:00,14.1,10.2,14.6,2.0,69.0,16,4,4
2023-04-21 17:00:00,14.6,12.3,15.7,2.1,73.0,17,4,4
2023-04-21 18:00:00,14.7,12.7,17.3,2.0,72.0,18,4,4
2023-04-21 19:00:00,14.3,13.0,22.0,2.3,69.0,19,4,4
2023-04-21 20:00:00,13.8,12.5,26.8,2.6,58.0,20,4,4
2023-04-21 21:00:00,13.5,12.5,34.9,2.9,44.0,21,4,4
2023-04-21 22:00:00,13.5,13.0,40.5,3.3,32.0,22,4,4
2023-04-21 23:00:00,14.1,13.5,41.5,3.0,29.0,23,4,4
2023-04-22 00:00:00,14.7,13.3,42.4,3.1,23.0,0,5,4
2023-04-22 01:00:00,13.8,12.9,40.8,2.6,20.0,1,5,4
2023-04-22 02:00:00,21.6,16.6,32.8,2.7,13.0,2,5,4
2023-04-22 03:00:00,19.7,16.8,34.2,2.4,10.0,3,5,4
2023-04-22 04:00:00,17.9,19.2,33.1,2.8,9.0,4,5,4
2023-04-22 05:00:00,17.9,17.5,32.1,3.1,10.0,5,5,4
2023-04-22 06:00:00,17.6,16.0,28.6,2.7,8.0,6,5,4
2023-04-22 07:00:00,16.1,16.2,26.4,2.6,6.0,7,5,4
2023-04-22 08:00:00,16.9,19.3,27.7,2.7,10.0,8,5,4
2023-04-22 09:00:00,18.7,16.1,27.0,2.7,11.0,9,5,4
2023-04-22 10:00:00,18.0,16.0,25.7,2.8,18.0,10,5,4
2023-04-22 11:00:00,17.7,15.2,20.6,2.9,28.0,11,5,4
2023-04-22 12:00:00,16.6,14.6,19.2,2.5,41.0,12,5,4
2023-04-22 13:00:00,16.5,13.3,15.9,2.3,54.0,13,5,4
2023-04-22 14:00:00,14.4,12.7,15.7,2.2,66.0,14,5,4
2023-04-22 15:00:00,14.4,11.1,14.4,1.9,80.0,15,5,4
2023-04-22 16:00:00,13.8,10.5,11.6,1.9,91.0,16,5,4
2023-04-22 17:00:00,13.6,9.9,9.9,1.8,99.0,17,5,4
2023-04-22 18:00:00,13.4,10.3,10.3,1.9,99.0,18,5,4
2023-04-22 19:00:00,14.0,11.6,11.3,2.3,97.0,19,5,4
2023-04-22 20:00:00,15.8,14.6,18.3,2.9,85.0,20,5,4
2023-04-22 21:00:00,17.5,14.5,30.1,3.1,78.0,21,5,4
2023-04-22 22:00:00,18.2,15.9,39.5,3.6,71.0,22,5,4
2023-04-22 23:00:00,18.0,16.5,48.3,3.7,51.0,23,5,4
2023-04-23 00:00:00,19.0,17.3,45.5,3.6,37.0,0,6,4
2023-04-23 01:00:00,18.7,19.6,48.3,3.5,24.0,1,6,4
2023-04-23 02:00:00,25.2,21.0,41.5,2.8,23.0,2,6,4
2023-04-23 03:00:00,22.7,19.1,37.0,3.1,29.0,3,6,4
2023-04-23 04:00:00,21.6,17.0,27.3,2.9,26.0,4,6,4
2023-04-23 05:00:00,21.8,16.6,28.6,3.2,29.0,5,6,4
2023-04-23 06:00:00,20.9,17.2,29.9,3.1,24.0,6,6,4
2023-04-23 07:00:00,20.5,17.6,27.3,3.3,23.0,7,6,4
2023-04-23 08:00:00,20.4,17.6,28.2,3.6,27.0,8,6,4
2023-04-23 09:00:00,19.7,15.5,23.4,3.6,36.0,9,6,4
2023-04-23 10:00:00,17.8,13.7,19.4,2.8,47.0,10,6,4
2023-04-23 11:00:00,15.7,11.2,16.2,2.4,60.0,11,6,4
2023-04-23 12:00:00,13.6,9.7,12.3,2.3,75.0,12,6,4
2023-04-23 13:00:00,13.3,9.8,10.2,2.5,88.0,13,6,4
2023-04-23 14:00:00,14.3,9.8,8.4,2.5,93.0,14,6,4
2023-04-23 15:00:00,14.2,10.3,7.8,2.5,98.0,15,6,4
2023-04-23 16:00:00,13.7,10.4,6.9,1.7,105.0,16,6,4
2023-04-23 17:00:00,13.7,11.7,7.3,2.1,108.0,17,6,4
2023-04-23 18:00:00,13.7,12.1,8.8,2.4,101.0,18,6,4
2023-04-23 19:00:00,15.6,12.3,11.2,2.8,99.0,19,6,4
2023-04-23 20:00:00,14.5,11.7,12.4,3.4,88.0,20,6,4
2023-04-23 21:00:00,15.0,11.0,17.1,3.9,83.0,21,6,4
2023-04-23 22:00:00,15.4,11.9,19.1,4.3,79.0,22,6,4
2023-04-23 23:00:00,15.5,13.6,19.8,4.8,72.0,23,6,4
2023-04-24 00:00:00,14.9,13.0,19.7,3.9,72.0,0,0,4
2023-04-24 01:00:00,13.9,12.5,16.5,3.9,79.0,1,0,4
2023-04-24 02:00:00,13.0,11.4,13.0,3.2,77.0,2,0,4
2023-04-24 03:00:00,10.2,8.3,10.9,2.3,72.0,3,0,4
2023-04-24 04:00:00,9.1,7.7,10.4,2.5,69.0,4,0,4
2023-04-24 05:00:00,8.0,6.6,8.8,2.0,65.0,5,0,4
2023-04-24 06:00:00,7.8,6.2,11.2,2.3,63.0,6,0,4
2023-04-24 07:00:00,9.6,8.2,16.8,2.8,46.0,7,0,4
2023-04-24 08:00:00,9.2,10.3,22.9,3.1,39.0,8,0,4
2023-04-24 09:00:00,9.3,7.2,22.7,3.3,43.0,9,0,4
2023-04-24 10:00:00,10.1,8.8,16.6,2.9,50.0,10,0,4
2023-04-24 11:00:00,9.6,8.0,17.6,3.9,61.0,11,0,4
2023-04-24 12:00:00,8.8,6.4,13.8,4.0,69.0,12,0,4
2023-04-24 13:00:00,7.6,6.6,12.2,3.4,81.0,13,0,4
2023-04-24 14:00:00,6.6,5.5,10.4,2.4,83.0,14,0,4
2023-04-24 15:00:00,5.9,5.0,9.1,2.0,87.0,15,0,4
2023-04-24 16:00:00,5.9,5.4,8.6,2.2,90.0,16,0,4
2023-04-24 17:00:00,6.4,5.5,9.6,2.6,93.0,17,0,4
2023-04-24 18:00:00,6.7,6.0,9.8,2.8,89.0,18,0,4
2023-04-24 19:00:00,6.5,6.3,17.4,2.8,85.0,19,0,4
2023-04-24 20:00:00,6.9,6.3,21.5,3.3,82.0,20,0,4
2023-04-24 21:00:00,7.2,7.2,27.5,3.1,77.0,21,0,4
2023-04-24 22:00:00,7.9,9.0,24.0,3.5,71.0,22,0,4
2023-04-24 23:00:00,8.1,9.0,22.0,2.8,68.0,23,0,4
2023-04-25 00:00:00,8.1,10.6,25.6,2.6,58.0,0,1,4
2023-04-25 01:00:00,7.6,7.8,24.0,2.6,60.0,1,1,4
2023-04-25 02:00:00,8.6,10.6,17.1,2.6,52.0,2,1,4
2023-04-25 03:00:00,9.4,13.4,14.3,2.2,57.0,3,1,4
2023-04-25 04:00:00,8.8,7.8,10.8,2.5,65.0,4,1,4
2023-04-25 05:00:00,7.7,7.7,10.1,2.1,66.0,5,1,4
2023-04-25 06:00:00,7.3,6.8,10.5,2.1,67.0,6,1,4
2023-04-25 07:00:00,8.2,7.2,14.0,2.1,60.0,7,1,4
2023-04-25 08:00:00,8.5,8.0,16.0,2.0,55.0,8,1,4
2023-04-25 09:00:00,8.8,6.9,14.9,2.2,49.0,9,1,4
2023-04-25 10:00:00,8.6,6.9,14.8,1.6,54.0,10,1,4
2023-04-25 11:00:00,9.9,7.6,12.0,1.9,64.0,11,1,4
2023-04-25 12:00:00,10.7,8.9,10.4,2.1,70.0,12,1,4
2023-04-25 13:00:00,9.6,8.4,9.7,2.1,80.0,13,1,4
2023-04-25 14:00:00,9.5,7.7,9.3,2.1,81.0,14,1,4
2023-04-25 15:00:00,8.9,8.2,9.1,2.4,85.0,15,1,4
2023-04-25 16:00:00,7.8,6.4,8.1,2.4,92.0,16,1,4
2023-04-25 17:00:00,6.4,5.6,8.4,2.5,92.0,17,1,4
2023-04-25 18:00:00,7.1,4.8,9.8,2.2,86.0,18,1,4
2023-04-25 19:00:00,7.6,5.9,12.8,2.5,87.0,19,1,4
2023-04-25 20:00:00,6.8,7.0,15.7,2.8,82.0,20,1,4
2023-04-25 21:00:00,7.6,7.2,24.0,3.1,74.0,21,1,4
2023-04-25 22:00:00,7.8,7.8,19.7,2.6,72.0,22,1,4
2023-04-25 23:00:00,7.2,7.2,18.2,2.6,68.0,23,1,4
2023-04-26 00:00:00,7.7,7.1,20.2,2.3,63.0,0,2,4
2023-04-26 01:00:00,7.9,7.5,18.5,2.5,56.0,1,2,4
2023-04-26 02:00:00,8.0,8.0,19.1,2.8,52.0,2,2,4
2023-04-26 03:00:00,9.0,9.2,20.5,2.2,42.0,3,2,4
2023-04-26 04:00:00,11.2,10.1,18.7,2.3,35.0,4,2,4
2023-04-26 05:00:00,10.0,10.0,17.2,2.5,33.0,5,2,4
2023-04-26 06:00:00,10.0,9.0,20.9,2.5,22.0,6,2,4
2023-04-26 07:00:00,11.6,10.1,27.5,2.6,14.0,7,2,4
2023-04-26 08:00:00,16.1,11.2,30.1,3.0,14.0,8,2,4
2023-04-26 09:00:00,17.9,14.1,39.2,3.3,20.0,9,2,4
2023-04-26 10:00:00,17.9,14.7,36.0,3.5,26.0,10,2,4
2023-04-26 11:00:00,17.6,13.5,29.9,3.1,38.0,11,2,4
2023-04-26 12:00:00,15.8,14.2,25.7,2.7,59.0,12,2,4
2023-04-26 13:00:00,14.2,11.8,20.6,2.6,68.0,13,2,4
2023-04-26 14:00:00,13.6,10.4,15.6,2.7,76.0,14,2,4
2023-04-26 15:00:00,13.5,10.1,14.0,2.5,87.0,15,2,4
2023-04-26 16:00:00,13.4,10.6,13.1,2.5,95.0,16,2,4
2023-04-26 17:00:00,12.1,8.7,11.8,2.3,97.0,17,2,4
2023-04-26 18:00:00,12.0,9.4,12.0,2.2,100.0,18,2,4
2023-04-26 19:00:00,11.8,10.1,13.3,2.1,99.0,19,2,4
2023-04-26 20:00:00,11.2,10.1,21.4,2.7,86.0,20,2,4
2023-04-26 21:00:00,14.0,11.9,35.2,3.2,74.0,21,2,4
2023-04-26 22:00:00,14.7,13.4,38.6,3.8,62.0,22,2,4
2023-04-26 23:00:00,15.7,13.2,32.4,3.7,64.0,23,2,4
2023-04-27 00:00:00,15.3,11.0,26.7,3.1,65.0,0,3,4
2023-04-27 01:00:00,15.1,10.4,27.5,3.2,56.0,1,3,4
2023-04-27 02:00:00,15.9,10.7,31.1,2.8,42.0,2,3,4
2023-04-27 03:00:00,19.2,13.3,34.6,3.0,35.0,3,3,4
2023-04-27 04:00:00,20.9,12.1,36.2,2.6,34.0,4,3,4
2023-04-27 05:00:00,22.8,19.1,32.2,2.3,31.0,5,3,4
2023-04-27 06:00:00,24.0,18.6,31.3,1.9,30.0,6,3,4
2023-04-27 07:00:00,26.1,19.1,31.8,1.7,30.0,7,3,4
2023-04-27 08:00:00,26.9,18.7,34.9,1.9,26.0,8,3,4
2023-04-27 09:00:00,26.0,15.9,34.4,2.3,25.0,9,3,4
2023-04-27 10:00:00,26.1,17.9,28.4,2.5,43.0,10,3,4
2023-04-27 11:00:00,26.1,16.3,21.7,2.6,63.0,11,3,4
2023-04-27 12:00:00,24.0,16.8,15.2,2.8,75.0,12,3,4
2023-04-27 13:00:00,21.1,13.5,12.7,2.4,82.0,13,3,4
2023-04-27 14:00:00,20.8,13.9,12.7,2.4,90.0,14,3,4
2023-04-27 15:00:00,21.3,15.2,12.0,2.4,97.0,15,3,4
2023-04-27 16:00:00,20.6,15.3,11.3,2.4,101.0,16,3,4
2023-04-27 17:00:00,19.3,14.3,12.0,2.5,104.0,17,3,4
2023-04-27 18:00:00,19.7,15.1,15.0,2.7,105.0,18,3,4
2023-04-27 19:00:00,19.9,14.4,15.5,2.7,106.0,19,3,4
2023-04-27 20:00:00,20.2,15.6,18.5,2.7,100.0,20,3,4
2023-04-27 21:00:00,22.1,17.4,27.7,2.6,88.0,21,3,4
2023-04-27 22:00:00,21.5,16.8,31.2,2.6,83.0,22,3,4
2023-04-27 23:00:00,24.2,18.4,33.6,2.5,75.0,23,3,4
2023-04-28 00:00:00,25.7,18.7,29.7,2.4,72.0,0,4,4
